Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Outcome
-0.3273387153986252,0.6975819253475769,0.5142087136999798,0.5486878779442008,0.2981355676773683,-0.5645767833091327,0.40445441271988225,0.47651571665570003,0.8868804326329943,-0.38566038013624654,-1
1.316688839582066,-0.37397389599907427,-1.1099828698835204,-0.19411934383333293,-1.7100893015301912,0.8546349337400971,-0.5761609263994247,-0.33679196054895244,-0.720466451858628,0.7696638133498597,-1
0.0067123545239531094,0.21337335244881658,0.5347360787169051,0.07619040835573576,0.47851869948696313,0.007500935994653126,0.19094118235668103,0.008176180813767656,0.5975579934245023,0.0002874258114283204,-1
-0.46057352091504755,-0.20734718143544842,-0.33446404140145297,-0.07263794687893652,-0.18900189309536466,-0.8150462339020954,-0.11716957570410305,-0.18091988354115257,-0.5918787010992982,-0.7111650551378677,-1
-0.14027783972901198,-4.514439887948826,-2.5462661996948732,-12.331231685534798,-3.922891699583685,-0.09105138485115556,-6.9551481957488015,-0.9136816685305487,-1.6527276448637689,-0.018427974078223892,-1
-0.11763894229136262,0.6975819253475769,0.18479625644954123,0.5486878779442008,0.038505366835504755,-0.5645767833091327,0.14535277093484014,0.47651571665570003,0.8868804326329943,-0.38566038013624654,-1
-1.3585412580869445,1.7643227488674866,1.0813146941004534,2.5761039871216562,0.9676349170204857,-1.5181455309968206,1.5788376002029487,2.330524310260573,1.2083498095313188,-2.0053445826579157,-1
-2.66863728486856,2.2213780717843608,3.0803080845202113,3.7818485604751757,7.271893077103601,-1.1304105981859143,5.244158499280285,2.4105341814293126,1.3047906226008161,-1.226667995236076,-1
0.39258905720358533,1.1497549155043583,0.34867279484460073,1.2618530786009576,0.11604712018585976,1.1795650213581108,0.3826675004090398,1.2835709081645925,1.0476151210821565,1.3168505089970874,-1
11.475050682753347,0.9507936399322623,2.519107036112965,0.9193420254942324,6.453537221053624,4.4792305249860185,2.4357766688278013,2.5835797826417743,0.9833212457024917,12.17135763231466,1
0.1331281471486624,1.1497549155043583,0.44360274558991797,1.2618530786009576,0.18783940011446368,0.3143962957423112,0.48685287851361525,0.5316064259461514,1.0476151210821565,0.1453658417602527,1
0.006066983960000341,-0.4832936832218256,-0.6347378942032309,-0.29763582094434016,-0.5133952117016403,0.007500935994653126,-0.39090255218367537,-0.01851916602904418,-0.7847603272382929,0.0002874258114283204,-1
0.6419436283654099,0.624442091582531,0.7648744430889255,0.4561982513226482,0.6844623700273936,0.7173605105870552,0.558793822713398,0.5003998225097753,0.8547334949431619,0.5748604666664121,-1
-0.0752453881376197,-5.96383498549827,-1.4986557026689,-19.612939889011553,-1.2384976924439102,-0.09105138485115556,-4.928547533967987,-1.2070260842185543,-1.8134623333129312,-0.018427974078223892,-1
1.481731571935188,0.7762209087870352,1.154452569737978,0.6556049566037669,1.4501861193823447,1.1795650213581108,0.975063694260558,0.8665625720687284,0.9190273703228268,1.3168505089970874,1
-0.020659610423500337,-0.4832936832218256,-2.740231284562114,-0.29763582094434016,-9.568357665732075,-0.005916596430345685,-1.6875680694209751,-0.015809777222260703,-0.7847603272382929,-0.0001935470599454421,-1
0.07003847617102565,1.37469936598947,0.7757254743416804,1.6995980362289829,0.5411863861677881,0.10039171630805366,0.9590616868401285,0.296942926973594,1.1119089964618214,0.02168518500985799,1
0.10976630145727118,-0.8452355039640729,-0.17424040555926146,-0.7556074281808393,-0.03210986671080631,0.5956338920652846,-0.15576409664804627,-0.5983619914194084,-0.9454950156874552,0.4216631697811712,-1
-0.09043783743490098,0.5566020786811291,0.20023586744217195,0.3766240418839521,0.0487418646181101,-0.37152659157079404,0.1354893282197274,0.28765466804320605,0.8225865572533294,-0.19200675394664835,-1
0.20289610492484092,-0.4832936832218256,-0.6485304481044517,-0.29763582094434016,-0.5359492924402739,0.24551632720033612,-0.3993966795555506,-0.1894951233645139,-0.7847603272382929,0.0962647523151592,-1
3.139028547827076,1.7643227488674866,1.445142158516169,2.5761039871216562,1.72833714363791,2.624686108233677,2.110065450837029,3.3570897263563815,1.2083498095313188,4.994158112237425,1
0.5384455480827507,0.8605583707116743,1.2963133559370577,0.7785751813978509,1.7666880850596227,0.39508624149744165,1.172816906553925,0.4633490433975898,0.9511743080126592,0.2127256421967023,1
0.18406032261522073,0.9507936399322623,0.3704867672305498,0.9193420254942324,0.13958860880188115,0.4885206213202563,0.35823131403025543,0.5897593956427769,0.9833212457024917,0.30302014473865657,1
-1.313996430012323,-0.6842662997244122,-1.2009500233817823,-0.5313433534312005,-1.6367216208514395,-0.9641493234053834,-0.9325562474492108,-0.6678127175136634,-0.8812011403077903,-0.9409657906748115,-1
-0.38637569501844193,-0.37397389599907427,-0.7492619166165525,-0.19411934383333293,-0.7792082729787783,-0.37152659157079404,-0.38892081284002405,-0.19327153280731252,-0.720466451858628,-0.19200675394664835,-1
1.0040260389051625,-0.612077264386731,-0.997469789983491,-0.4412422392162841,-1.171828581569836,0.8546349337400971,-0.7190690281951493,-0.5512221684070614,-0.8490542026179578,0.7696638133498597,-1
-3.064712616314133,0.9507936399322623,2.2921192297078625,0.9193420254942324,5.342923877784421,-1.3147645150982168,2.2162974664660493,1.1410856681741794,0.9833212457024917,-1.577901746702295,-1
0.8093786324448131,-0.8452355039640729,-0.8954273135448775,-0.7556074281808393,-0.8480108943347805,0.8546349337400971,-0.8004769396663697,-0.7611989113441934,-0.9454950156874552,0.7696638133498597,-1
-4.855209415573534,-0.09944007680668303,-1.1327714930624129,-0.02134366938974924,-2.7696877190310794,-1.9857266871710464,-0.2431363794002206,-0.15709936614456527,-0.4632909503399685,-3.1371295548914273,-1
-4.9484388562778005e-05,-1.8828177313855894,-0.0006710956328897195,-2.870871800171224,-3.647254472294481e-07,-0.09105138485115556,-0.0010232692711382768,-0.3810652238262317,-1.2348174548959472,-0.018427974078223892,-1
0.2702805188719225,-1.0296550783612528,-0.38045900408620764,-1.0499121051675817,-0.1433458568130035,0.7173605105870552,-0.38794400406964824,-0.8251192951334894,-1.00978889106712,0.5748604666664121,-1
-0.03159758673077055,-2.3593205697250714,-3.2549986455558897,-4.181302520084947,-7.958648173327772,-0.012923061777775248,-5.768666714554141,-0.12992634890897475,-1.3312582679654446,-0.0007116651526956845,1
0.04746866569438614,0.24969582600622145,0.29774620815776276,0.09901146147068801,0.14078467563441904,0.10039171630805366,0.11806479783254867,0.05393572679362433,0.6297049311143348,0.02168518500985799,-1
-6.088730969978083e-06,1.4974136038513275,0.9454544042038889,1.9599107299432024,0.7813289575665442,-7.367725790565131e-06,1.237471214836938,0.0005669752184906724,1.1440559341516539,-2.7896887868128234e-09,-1
1.8041823630123461,0.6975819253475769,1.8722544228970308,0.5486878779442008,3.952434279839455,0.8546349337400971,1.472634638231434,0.628225624287704,0.8868804326329943,0.7696638133498597,1
-0.11201008555262286,-0.612077264386731,-0.7442605863621227,-0.4412422392162841,-0.6524010112712855,-0.1277813653130611,-0.5365322758980211,-0.15528086108475353,-0.8490542026179578,-0.03241747666657447,-1
1.1113985856957358,0.6975819253475769,0.37554115725207965,0.5486878779442008,0.15901936225104676,2.624686108233677,0.29538448914180815,1.3273337411646922,0.8868804326329943,4.994158112237425,1
-0.9100834930145133,-0.612077264386731,-0.9480569105605149,-0.4412422392162841,-1.0586036826508465,-0.8150462339020954,-0.6834476273830088,-0.5340653614117702,-0.8490542026179578,-0.7111650551378677,-1
-0.22802384300567002,0.7762209087870352,0.03970160481122523,0.6556049566037669,0.0017150930162537206,-5.278379899372606,0.03353242434558593,2.35316528713975,0.9190273703228268,-16.001759564747353,-1
1.1237983441448636,0.5566020786811291,0.5115977681774454,0.3766240418839521,0.31818204916706205,1.806930108882891,0.3461719361996539,0.8257318953580027,0.8225865572533294,2.6806220830556478,1
-0.22066657834693984,-2.534398153961073,-1.3171261560296998,-4.711126212631851,-1.2724179896788548,-0.22842000385084735,-2.448371243214635,-0.9470311552721915,-1.363405205655277,-0.08535393690847401,-1
-0.4456818598027877,-1.0296550783612528,-0.9755128959284689,-1.0499121051675817,-0.9424003556991934,-0.46134150851039996,-0.9947047508496267,-0.6147616771354755,-1.00978889106712,-0.27544668643352993,-1
-0.5590088191833491,0.9507936399322623,0.570124601131863,0.9193420254942324,0.3305553116403517,-0.9641493234053834,0.5512652625926271,0.9279312523992462,0.9833212457024917,-0.9409657906748115,-1
0.13494375199681033,-0.8452355039640729,-2.8004437458598592,-0.7556074281808393,-8.294581191444406,0.04556015277927781,-2.5034870005463317,-0.10782045967964904,-0.9454950156874552,0.005811772686663637,-1
0.04423739267520149,0.624442091582531,0.5447740612378938,0.4561982513226482,0.34721791008946445,0.06940708807341045,0.39799523038689566,0.10546168823185958,0.8547334949431619,0.01172212568971545,-1
0.5625406309620792,0.49386255783260324,0.324781082610391,0.30856275418437396,0.1334482090862654,1.3690895995321408,0.20292152901215352,0.6089206218976223,0.790439619563497,1.6880544539342315,1
0.2173759610520209,1.0471260452595674,0.18713540015666588,1.0797708609618955,0.034486218834357804,1.1795650213581108,0.19296946442920665,1.1689974191473909,1.015468183392324,1.3168505089970874,1
0.03279627966602877,-2.534398153961073,-1.6017299012879345,-4.711126212631851,-1.8817140099203395,0.027916453571126678,-2.977413675795203,-0.23322852954853582,-1.363405205655277,0.00256901758171966,-1
-0.7178315635643062,-0.42630047977306484,-0.355861566067565,-0.24146806524898218,-0.16826362108709972,-1.5181455309968206,-0.201569568724274,-0.5631076469566583,-0.7526133895484605,-2.0053445826579157,-1
-0.5346802087589393,3.580307350596926,1.4488092074373486,8.379160647510883,1.3720890273667476,-0.5645767833091327,3.390715910098181,2.4456951377679377,1.5298191864296433,-0.38566038013624654,1
-1.2322286132877265,3.3593120492976576,1.914096243625351,7.5350113845348785,2.4463058809719467,-0.9641493234053834,4.293360299716091,3.2785354320699223,1.4976722487398109,-0.9409657906748115,-1
0.7328569359904816,-1.7395623273593754,-2.8034218029342544,-2.5161314320714783,-6.534768827146889,0.3143962957423112,-4.054915196068244,-0.8043127270757737,-1.2026705172061147,0.1453658417602527,-1
-0.6216660052163316,-2.910114252481948,-0.67506536278226,-5.931757661677236,-0.31919418460226007,-1.3147645150982168,-1.3760023801132302,-3.492545097896472,-1.427699081034942,-1.577901746702295,-1
5.304822291807263,0.05169895471389817,0.3333650098913872,0.0071746866319007275,0.2983179877640863,5.928043927337315,0.04626378798657234,0.16933862838598496,0.37252942959567514,19.417159074539384,-1
-0.00016649948298107735,2.2213780717843608,0.5525012869304594,3.7818485604751757,0.23395146069593073,-0.00039320625888232124,0.9406216002484583,0.011922557579515195,1.3047906226008161,-2.1104125955400714e-06,1
2.788047989657338,-0.612077264386731,-0.8040934231169985,-0.4412422392162841,-0.7615134947879677,2.943941331521965,-0.5796653514172301,-1.257261688498646,-0.8490542026179578,6.047119971068963,1
21.53319608644637,-0.32611460308908563,-1.784840538055664,-0.15450780075061427,-4.62816421837725,8.304225925342541,-0.845628449671695,-1.3373231129841006,-0.6883195141687956,34.05377483929677,-1
-3.8302940210909897,-0.8452355039640729,-1.8237776270803783,-0.7556074281808393,-3.517908373763907,-1.9857266871710464,-1.63038575155562,-1.3353364778044294,-0.9454950156874552,-3.1371295548914273,-1
-0.1345289839976931,-0.28252327223233065,-0.19134248363189185,-0.1216439123091311,-0.055796214829460455,-0.46134150851039996,-0.08238488856517517,-0.16868219690012848,-0.6561725764789631,-0.27544668643352993,1
0.3391927891233724,-0.0635198020025072,-0.1886595773122486,-0.010112267732386607,-0.08920475448392051,0.7173605105870552,-0.03003435300357274,-0.0509019140067205,-0.39899707496030357,0.5748604666664121,1
6.766950032600233,0.8605583707116743,0.6635886062732064,0.7785751813978509,0.46295388202364685,9.699607488385317,0.6003702213429644,3.9139605154850554,0.9511743080126592,44.115404622521424,1
0.019025375253775255,2.566201526782997,0.9330463936560092,4.810068542721367,0.6358815500421334,0.027916453571126678,1.7488950342300618,0.23615524170161578,1.369084497980481,0.00256901758171966,1
0.4634196713446361,-0.14685099312228136,-0.24245856677631816,-0.04087534957356869,-0.11142503297558104,1.0083916183789394,-0.06748731120828044,-0.14767139336668444,-0.5275848257196334,1.014025116066512,-1
2.4309830870026516,-0.17536376387378472,-0.8623478130194941,-0.054941405312894286,-1.328571646693382,1.5778998097555579,-0.27017326538390224,-0.2376800923146532,-0.5597317634094658,2.1386138399487167,1
-0.14206306089826878,1.0471260452595674,0.631558164545504,1.0797708609618955,0.3927899679452437,-0.22842000385084735,0.6512473891428903,0.3912806623568116,1.015468183392324,-0.08535393690847401,-1
-15.285989392901627,-2.0337296872480977,-2.8122361179067794,-3.2645403967138047,-6.242221193539927,-6.886620985675092,-4.514197963263702,-7.36146100756213,-1.2669643925857796,-24.927399239819344,-1
1.1008248717126963,-0.545152835156125,-0.5699169424800076,-0.36380091895119726,-0.39760366356190735,1.5778998097555579,-0.3803269359145951,-0.7388754285563811,-0.8169072649281254,2.1386138399487167,-1
-2.2736624092016675,0.24969582600622145,1.0889679591456218,0.09901146147068801,1.8831855325434437,-1.3147645150982168,0.4318066138881874,0.29966999829627783,0.6297049311143348,-1.577901746702295,-1
1.4943437715164452,-1.475223859572758,-1.0780950944006353,-1.9117446334466586,-1.021005693428406,1.5778998097555579,-1.3971049191561242,-1.9994515137140507,-1.1383766418264498,2.1386138399487167,-1
-0.024927461861390734,-0.14685099312228136,-1.0176652288695236,-0.04087534957356869,-1.9629876894913123,-0.012923061777775248,-0.28326278967871743,-0.008086994881012851,-0.5275848257196334,-0.0007116651526956845,-1
-4.34795991500546,-1.475223859572758,-1.551443129251093,-1.9117446334466586,-2.1143931585231672,-3.190330288954383,-2.0105172901029715,-3.1970421290528477,-1.1383766418264498,-6.913947515961702,-1
0.015775276024721487,-1.1311570763958336,-0.5887862961106235,-1.228018363671067,-0.33271655789133314,0.027916453571126678,-0.6392042263533502,-0.10409497071479999,-1.0419358287569525,0.00256901758171966,-1
-0.0008429189702653248,-2.3593205697250714,-0.5469962420945153,-4.181302520084947,-0.22475345022479737,-0.002051463542224368,-0.9694133111437723,-0.038091624073525926,-1.3312582679654446,-3.3121221021720034e-05,-1
1.2667090586549967,1.2588795794774033,1.356362306181395,1.4677102077725974,1.7038186243754672,1.0083916183789394,1.5813639641742623,1.2659124574492755,1.079762058771989,1.014025116066512,1
-0.1374305487328796,1.908916313643325,0.30196450458468094,2.9375018521060166,0.07350487797193403,-0.5645767833091327,0.46467269683227885,1.3039739021022871,1.2404967472211512,-0.38566038013624654,-1
1.440995720508141,2.061201645012027,0.4094172187519111,3.33836742504832,0.13171201098780036,4.4792305249860185,0.6631011136842397,5.600877702947646,1.2726436849109837,12.17135763231466,1
0.01947596813885776,-0.9344143304875889,-0.6820538105484816,-0.8930980692924644,-0.47583616770604864,0.027916453571126678,-0.6518959753502067,-0.08598967764717179,-0.9776419533772877,0.00256901758171966,-1
0.5754158597919542,-0.612077264386731,-0.8202341413370005,-0.4412422392162841,-0.7923923402538928,0.5956338920652846,-0.5913010828262192,-0.43330381781567406,-0.8490542026179578,0.4216631697811712,-1
-2.334044512062062,0.3342536594965977,0.930137910864764,0.16098804182573687,1.2466253906091522,-1.7414881027362539,0.4479863619848396,0.4838267156491306,0.6939988064939996,-2.520775600057399,-1
-4.163419530510709e-06,2.061201645012027,0.7191567281079675,3.33836742504832,0.4063874324879333,-7.367725790565131e-06,1.1647620214304466,0.0007804458634730412,1.2726436849109837,-2.7896887868128234e-09,1
0.18114702760053594,1.0471260452595674,0.9809994119240345,1.0797708609618955,0.9477006389115943,0.1875118790169875,1.0115826880743415,0.3430453097407229,1.015468183392324,0.06143011236197661,1
-0.1879054253602475,-1.8828177313855894,-0.4109784638052223,-2.870871800171224,-0.13678402183416916,-0.5645767833091327,-0.6266493365493345,-1.286146053965244,-1.2348174548959472,-0.38566038013624654,-1
0.0008753098071589741,0.8605583707116743,1.2156459275598634,0.7785751813978509,1.5536532144991584,0.0006848805077579896,1.0998344572289216,0.006686366902558194,0.9511743080126592,5.321384946256673e-06,1
0.35115807981645725,-0.37397389599907427,-0.2960300425582543,-0.19411934383333293,-0.12163479072615807,0.8546349337400971,-0.15366087909115508,-0.33679196054895244,-0.720466451858628,0.7696638133498597,1
0.011376016774988937,-0.9344143304875889,-1.4827044610806985,-0.8930980692924644,-2.248688808120535,0.007500935994653126,-1.417144887783893,-0.0358055044519902,-0.9776419533772877,0.0002874258114283204,-1
0.01736230092320765,1.2588795794774033,0.6715449633348568,1.4677102077725974,0.4176592742046376,0.027916453571126678,0.7829449406701859,0.11584866124579077,1.079762058771989,0.00256901758171966,1
-0.0371747204510081,0.02104483386038212,0.03488647762268569,0.0016041408652902312,0.00440824520848273,-0.29419757563578613,0.0026592191115338733,0.009309039960304992,0.27608861652617783,-0.13013630832097509,-1
-0.8627872677942685,-0.14685099312228136,-0.4721192654106842,-0.04087534957356869,-0.4224848591274207,-0.9641493234053834,-0.13141239023156545,-0.14331987535564475,-0.5275848257196334,-0.9409657906748115,-1
1.1053570957956864,-1.2391196534020994,-1.1773650095112798,-1.4295150833922357,-1.2905787234695143,1.0083916183789394,-1.3582716044682548,-1.2460421402364188,-1.074082766446785,1.014025116066512,-1
-10.663328277980057,0.4360242002261848,1.6831554859700877,0.2507173123616649,3.7360407896211196,-4.8040266422257805,0.9678275185421003,1.2414070258863157,0.7582926818736645,-13.67757207767475,1
0.01986281784836633,-1.0296550783612528,-1.2905581477339456,-1.0499121051675817,-1.6493945887267294,0.015541533594428112,-1.315948078345836,-0.06412406025057932,-1.00978889106712,0.0009678835733822896,-1
0.1476565995983979,-0.6842662997244122,-0.12903237350311214,-0.5313433534312005,-0.018893930852190304,1.0083916183789394,-0.10019563153401458,-0.6880890334192619,-0.8812011403077903,1.014025116066512,-1
-0.04170043912712681,3.580307350596926,1.5909627058193225,8.379160647510883,1.6545499976472866,-0.040097817268675034,3.7234043870664078,0.4194377017540049,1.5298191864296433,-0.004697511881967631,-1
0.24032511785790292,-2.0337296872480977,-0.3562730178105969,-3.2645403967138047,-0.10018471234287356,0.8546349337400971,-0.5718890107148964,-1.8315283925501318,-1.2669643925857796,0.7696638133498597,-1
-0.12203240710836827,-2.910114252481948,-1.913486058118842,-5.931757661677236,-2.564566261372815,-0.09105138485115556,-3.9003058302878175,-0.5889807178339324,-1.427699081034942,-0.018427974078223892,-1
5.088598945018619e-05,0.15164464765573213,0.669869202273777,0.04312328241199534,0.8414681073988503,4.050891157987889e-05,0.19049112009762512,0.00017886586589641038,0.5332641180448374,4.778052940388284e-08,-1
0.30632419779519676,0.624442091582531,1.3963144817264033,0.4561982513226482,2.281055022897547,0.1875118790169875,1.0201045596489626,0.20457129463241855,0.8547334949431619,0.06143011236197661,-1
0.01279067469838051,2.566201526782997,0.25230152905625935,4.810068542721367,0.0464953490146333,0.06940708807341045,0.47291205913799506,0.4334043925063326,1.369084497980481,0.01172212568971545,1
1.9387364767245818,2.3896449227710947,0.33838786000422766,4.271256210113685,0.08564823608766534,7.659759470112986,0.604835151322014,9.285603364015053,1.3369375602906486,29.764040517261584,-1
0.21521373438842473,-4.007811935238403,-1.3923830128022876,-10.112197824562896,-1.2205296132491832,0.24551632720033612,-3.513151989298638,-1.571427153830996,-1.5884337694841042,0.0962647523151592,-1
2.169055696146889,-0.9344143304875889,-0.8079289333352858,-0.8930980692924644,-0.6676771174409558,2.624686108233677,-0.7722053771486415,-1.7779699043463768,-0.9776419533772877,4.994158112237425,-1
-0.20753197718719554,0.7762209087870352,0.03970160481122523,0.6556049566037669,0.0017150930162537206,-4.8040266422257805,0.03353242434558593,2.2099830452259805,0.9190273703228268,-13.67757207767475,-1
-0.6388203604058127,-0.9344143304875889,-0.31451336633545746,-0.8930980692924644,-0.10118086408009062,-1.9857266871710464,-0.30060677696830496,-1.4762247149243244,-0.9776419533772877,-3.1371295548914273,-1
-0.5344971154594511,-0.37397389599907427,-0.34066138527162715,-0.19411934383333293,-0.1610764513959016,-1.1304105981859143,-0.1768277553213131,-0.40581874410236357,-0.720466451858628,-1.226667995236076,-1
-0.5194789364947272,-0.008756521797051895,-0.13137001276137253,-0.0003720083788999219,-0.08373016361274799,-0.8150462339020954,-0.0055810682159066665,-0.0076404651019642495,-0.2061154488213089,-0.7111650551378677,-1
0.0008753098071589741,1.6272216218737436,1.5032431165280054,2.25118495293919,1.921216077164424,0.0006848805077579896,2.0796664935170277,0.012643187453543486,1.1762028718414863,5.321384946256673e-06,-1
0.5293577840822719,-2.192497523757669,-0.6819718475807922,-3.7002566905976217,-0.3580028824735825,1.0083916183789394,-1.1509572368798535,-2.204746167543456,-1.299111330275612,1.014025116066512,-1
0.030978524367831307,-0.0635198020025072,-0.0030483238262806072,-0.010112267732386607,-2.3289088399443866e-05,4.0547990678643115,-0.00048528908615215683,-0.16151840886379132,-0.39899707496030357,10.310559432757318,1
0.19004817955292677,0.5566020786811291,1.1210668030024022,0.3766240418839521,1.5278523162237585,0.13944849433773632,0.7585683322799273,0.1496766462547242,0.8225865572533294,0.037499290349759365,-1
-1.0346331543677776,-1.1311570763958336,-0.710090917599828,-1.228018363671067,-0.48393490015533847,-1.5181455309968206,-0.770896195484243,-1.494164866919008,-1.0419358287569525,-2.0053445826579157,-1
-0.33420234635779417,0.5566020786811291,1.586697903811699,0.3766240418839521,3.0606022135432243,-0.17325941936144862,1.0736369853277314,0.17298537750543488,0.8225865572533294,-0.05384698910149576,-1
-0.802315383617723,0.5566020786811291,0.23131304784734197,0.3766240418839521,0.06504570933311364,-2.853163085192865,0.15651766020563293,1.1196850722117244,0.8225865572533294,-5.739547582441162,-1
0.007850164707514722,1.0471260452595674,0.2855517616003824,1.0797708609618955,0.08029774825705092,0.027916453571126678,0.2944540180891023,0.09636199718902318,1.015468183392324,0.00256901758171966,1
1.3831491959033084,2.566201526782997,1.2001066929583724,4.810068542721367,1.051984794662407,1.5778998097555579,2.2494708195988764,3.4781131649453987,1.369084497980481,2.1386138399487167,1
-0.9779331895088089,-3.7693713764206946,-1.1575795724099214,-9.129525665264925,-0.8610176730184349,-1.3147645150982168,-2.8036909501705933,-4.523774113556401,-1.5562868317942717,-1.577901746702295,-1
-1.2690999038260393,1.2588795794774033,0.19898378722931925,1.4677102077725974,0.03666969704895335,-6.886620985675092,0.23199243236510436,4.5567476325129705,1.079762058771989,-24.927399239819344,-1
-3.068872728702322,-0.28252327223233065,-0.8942685557461352,-0.1216439123091311,-1.2187590253886773,-2.2517957411557252,-0.3850384604300489,-0.48537070062105775,-0.6561725764789631,-3.868550961853102,-1
-0.10150535848566622,-0.7619192699799366,-1.4920687626145546,-0.6355966448623441,-2.4374816633444785,-0.062135021121203234,-1.2446907917773138,-0.1195271573804372,-0.9133480779976227,-0.009747518852734116,-1
